Year,geo,time,final_cons,ths_wpeople,long_int,deflated_GDP,va_thwokers,env_consu,env_total,env_inv,gfcf,gfcf_pub,short_int,ths_whour.y,north_south_dummy,Population,Real_GDP_per_capita
2008,AT,2008,64234.93238,4089.13,4.358525,333305.2328,81.51006029,523.5091223,1531.837161,81.01116456,77581.68058,10799.10593,4.634233,7021834,1,8321496,40053.52316
2009,MT,2009,1432.673417,161,4.541666667,7276.827751,45.1976879,72.88917822,113.8094186,14.29883401,1330.524651,172.9810163,,352560,0,412477,17641.77821
2009,EU27_2020,2009,2490773.31,197729.14,,11387430.65,57.59105944,43921.83013,96175.61332,24495.19774,,433781.7955,,328229584,,,
2009,EA20,2009,2169869.282,152823.21,,9951100.099,65.1151098,39509.27518,87596.03576,21317.74833,,368525.2624,,246011916,,,
2009,SK,2009,13277.2465,2203.16,4.70651225,66408.50835,30.14239018,448.3148046,594.921102,72.52608349,13813.84937,2606.173006,1.228358,3922370,1,5386406,12328.9088
2009,CY,2009,3580.464993,403.64,4.6,19068.89123,47.24232293,37.37096297,55.75012508,17.15388464,4469.608013,800.8209359,,745565,0,1110974,17164.12016
2009,LT,2009,6486.431317,1318.45,14.00441667,30502.03559,23.13476854,181.2181763,361.6425307,242.569261,5455.278865,1348.589832,7.06797,2493630,1,3162916,9643.6439
2009,CZ,2009,31461.26062,5110.1,4.8375,152196.6729,29.78350188,958.5389429,1042.783741,649.5396042,1111032.202,9125.502366,2.191667,9089851,1,10443936,14572.73129
2009,BG,2009,7069.732268,3749.3,7.215,42234.07377,11.26452238,200.0090298,463.4520746,248.3182085,22947.48409,2086.663055,,6172380,0,7444443,5673.234891
2009,NO,2009,68334.66154,2559,3.998333333,318237.4371,124.360077,390.3777408,2595.118286,701.4048589,643078.1666,14468.56713,2.463333,3639000,1,4828726,65905.05179
2009,RO,2009,23412.01194,9017.12,9.694166667,145376.1131,16.12223339,447.9223508,800.0603732,370.1338659,160243.9308,8370.8537,,16370519,0,20367487,7137.655868
2009,HR,2009,9953.097775,1736.66,9.123333333,46179.14016,26.59077779,89.14461688,300.863082,42.74889582,11217.44622,2592.892743,,3348213,0,4305181,10726.41084
2009,SE,2009,100378.8009,4410.3,3.25,386086.7058,87.5420506,285.2970771,1802.341277,301.4945886,922221.2678,17144.45235,0.3983333,7119260,1,9298515,41521.32957
2009,HU,2009,22196.82682,3975.37,9.123333333,100806.1887,25.35768712,303.2530981,597.8753103,226.2144509,6397737.855,3440.526804,,6989535,1,10022650,10057.83787
2009,IS,2009,3599.214739,164.6,4.299428586,14223.95047,86.41525193,46.20960435,88.794926,12.68498943,376562.2667,563.8779825,11.28167,252889,1,318499,44659.32537
2009,DK,2009,70221.83577,2854.35,3.586333333,251375.4687,88.06750003,882.5607304,1107.548503,101.2988425,377519.9196,7870.550514,2.499274,4044695,1,5523095,45513.51528
2009,NL,2009,170534.1396,8839,3.686666667,655960.7794,74.21210311,6020.618124,11415.55388,3175.652977,139758.1255,28319.47594,,12551796,1,16530388,39682.11632
2009,DE,2009,534077.9255,40903,3.222217831,2671498.323,65.31301673,5836.218855,15591.65037,2859.670777,514732.0014,63505.8821,1.228358,57470708,1,81902307,32618.10834
2009,EE,2009,3508.566178,576.6,,17086.29049,29.63283123,103.2535758,131.666445,15.47594579,3874.858722,1037.371991,5.926667,1056412,1,1334515,12803.37088
2009,LU,2009,7552.172816,352.52,4.22875,46917.32846,133.0912529,99.5999183,411.1350065,132.7598429,8454.158807,1991.517787,1.228358,535146,1,497783,94252.57283
2009,AT,2009,66346.2545,4067.5,3.937633333,320758.1207,78.85878813,569.8154809,1756.216523,78.72963553,71891.54909,10808.56561,1.228358,6805233,1,8343323,38444.88829
2009,PT,2009,39255.51693,4941.69,4.211666667,184247.3768,37.28428468,785.7615511,1130.063966,333.1687796,39063.39135,7568.246032,,9343718,0,10568247,17434.05286
2009,IE,2009,37617.56597,2013.43,5.225,187706.5917,93.22727468,1047.712903,1977.057058,592.0651969,39724.58267,7095.148985,1.228358,3344235,1,4535375,41387.22635
2009,LV,2009,4130.060984,903.72,12.3575,21690.58646,24.00144564,76.57389151,27.74084094,21.09220964,4840.613967,1098.399743,13.08417,1764264,1,2141669,10127.88926
2009,CH,2009,63230.65155,4469.11,2.202666667,555404.492,124.2763083,1084.069258,3555.107433,593.4218761,211467.0854,16170.50275,0.09388217,7377512,1,7743831,71722.1866
2009,IT,2009,348210.6634,24941.8,4.3112125,1683915.081,67.51377532,4571.562787,14103.30323,3634.189567,338644.0117,61664.85171,1.228358,44275926,0,59095365,28494.87571
2009,BE,2009,91867.75247,4464.2,3.901666667,379746.1584,85.06477272,1453.561016,3958.219163,625.2877091,86523.26881,8658.124904,1.228358,6978550,1,10796493,35173.10282
2009,FR,2009,493382.8509,26819,3.648816667,2048863.636,76.39597436,11564.66904,20322.28712,5368.630438,452133.0625,87225.96072,1.228358,41071989,0,64710879,31661.81124
2009,FI,2009,49117.96081,2509.8,3.738333333,204083.993,81.31484303,368.3117175,695.0760766,99.93824041,46847.45382,7997.305036,1.228358,4097300,1,5338871,38226.05809
2009,EA19,2009,2159860.708,151086.55,,9904637.455,65.55605019,39424.1369,87298.43189,21277.45257,,365873.7823,,242663704,,,
2009,SI,2009,7570.047959,984.07,4.375,37553.88902,38.1618066,78.82661253,333.1227147,160.864296,9061.992428,1902.611326,1.228358,1652242,0,2039669,18411.75653
2009,EL,2009,53482.0148,4829,5.174166667,228637.8993,47.34684186,1061.689656,2008.836184,978.910589,,13051.17864,1.228358,10050171,,,
2009,ES,2009,222334.7134,19852.5,3.974298244,1077219.015,54.26112658,4685.343568,11647.37526,2608.117501,248980.0236,55763.74827,1.228358,34063010,0,46362946,23234.48158
2009,PL,2009,67157.5416,15789.4,6.120598485,358120.6158,22.68107818,1138.384032,2513.865513,1226.038925,332331.7783,17815.40512,4.339167,32431428,1,38151603,9386.777688
2010,HR,2010,9845.90543,1670.31,7.281666667,45613.98613,27.30869487,91.59955346,269.5159876,30.00159477,9231.635223,1750.358823,,3243477,0,4295427,10619.19714
2010,EU27_2020,2010,2514727.411,195851.25,,11635197.46,59.40833904,44777.63767,97321.79755,23383.59488,,420460.3011,,325917675,,,
2010,HU,2010,21805.04493,3949.13,7.281666667,101890.9314,25.80085522,172.5898693,588.9501634,377.3488562,5633282.271,3690.870098,6.179417,6975385,1,10000023,10189.06971
2010,FR,2010,501088.743,26846,3.117016667,2088804.79,77.80692805,11991.8763,20762.53886,5372.528082,461739.0576,86823.06879,0.81095,41337553,0,65030575,32120.34939
2010,AT,2010,66939.11796,4098.21,3.226383333,326650.77,79.70571786,580.4493018,1869.51482,79.26257107,70545.87404,10612.57383,0.81095,6826978,1,8363404,39057.15544
2010,DE,2010,544480.6217,41048,2.744267379,2783186.273,67.80321265,5740.240289,15614.45208,2872.833436,543904.3185,65613.90942,0.81095,58523841,1,81776930,34033.88062
2010,RO,2010,20968.51483,8725.05,7.336666667,139705.4051,16.01198905,391.631544,1049.215321,545.4090023,151072.7394,7811.176093,,16060021,0,20246871,6900.098544
2010,NO,2010,68004.07954,2552,3.528333333,320740.5254,125.6820241,383.8119075,2647.168956,868.8240279,529835.833,13228.25723,2.501667,3649000,1,4889252,65601.14418
2010,MT,2010,1458.915532,163.79,4.1875,7680.293879,46.89110372,90.14693951,147.0521951,17.12791851,1612.291335,169.58893,,349871,0,414508,18528.69879
2010,FI,2010,49879.6772,2494.7,3.010833333,210585.0486,84.41297496,370.4822986,582.0265718,73.87260334,46952.75511,7607.758862,0.81095,4086100,1,5363352,39263.70087
2010,BE,2010,92705.88615,4492.9,3.4625,390624.4353,86.94260617,1518.652382,4777.655867,405.5333247,86418.18338,8764.683103,0.81095,7071064,1,10895586,35851.62242
2010,IE,2010,35626.16162,1923.01,5.739166667,190866.0106,99.25377957,932.4865167,1825.634827,511.1686298,33548.62889,6490.233863,0.81095,3203079,1,4560155,41855.15856
2010,LU,2010,7692.475489,359.02,3.169166667,48681.66058,135.5959573,96.89788983,386.6730959,91.50191729,8190.248215,2264.356731,0.81095,546073,1,506953,96027.9564
2010,LV,2010,3814.772452,843.51,10.3375,20724.2961,24.56911726,55.45734983,61.34969325,13.51772902,3981.452983,1002.853743,1.996667,1632306,1,2097555,9880.215823
2010,LT,2010,6153.071946,1248.21,5.566666667,31005.69596,24.84012783,204.2802632,415.3071946,293.5353647,5227.33927,1541.115965,1.804456,2398403,1,3097282,10010.61445
2010,IT,2010,352023.3856,24782.8,4.03587,1712760.457,69.11085338,4744.087164,14310.92214,2991.230401,342966.9944,53087.43024,0.81095,44033416,0,59277417,28893.97925
2010,PT,2010,38601.4256,4871.33,5.395833333,187448.0009,38.4798404,691.4077584,1388.972959,467.6525533,38565.21254,9892.296935,,9224524,0,10573100,17728.76459
2010,IS,2010,3430.545203,162.5,3.493333333,13820.94559,85.05197284,44.7236716,82.39271643,15.70652753,315092.8364,458.8169524,6.789166,248276,1,318041,43456.49017
2010,EA20,2010,2189992.892,151919.59,,10162204.23,66.89199355,40631.94857,88235.06323,19807.66783,,351076.8692,,245112541,,,
2010,ES,2010,222624.448,19505.9,4.250000899,1078977.861,55.31546155,5680.000805,11769.3801,2534.726762,235097.9189,51207.51567,0.81095,33272687,0,46576897,23165.51618
2010,CZ,2010,32012.75495,5057.24,3.884166667,155903.4099,30.82776571,1033.328726,1540.959978,732.4224535,1070169.013,7905.305349,1.313333,9098481,1,10474410,14884.21877
2010,EE,2010,3424.13052,548.1,,17503.71065,31.93525023,104.0170037,-45.24027215,16.38624031,3716.777017,839.3792227,1.57,1027524,1,1331475,13146.10537
2010,NL,2010,174457.1096,8779,2.991666667,664767.2435,75.72243348,5787.711124,10842.20817,2928.696231,130936.434,27751.89284,,12462962,1,16615394,40009.11706
2010,SK,2010,13603.89978,2169.82,3.871646583,70869.00063,32.66123486,471.2926797,617.9468417,105.2241036,14894.73983,2571.652359,0.81095,3916851,1,5391428,13144.75509
2010,BG,2010,7077.9519,3603.89,6.005,42885.19485,11.89969584,213.0543389,285.1926114,62.61691665,18607.79519,1967.448165,,5927815,0,7395599,5798.745288
2010,PL,2010,71000.34905,15370.3,5.781666667,368630.0639,23.98327058,1158.142209,2740.898918,1363.365706,290427.6944,21119.84888,3.931667,31490671,1,38042794,9689.878822
2010,EL,2010,48542.52847,4706.43,9.091666667,216112.7021,45.91860543,954.6125141,1685.517853,666.3002497,,8032.244689,0.81095,9587642,,,
2010,SI,2010,7771.358598,963.42,3.8325,38058.65176,39.503697,74.72762096,255.1623808,109.265597,8023.369208,1885.773494,0.81095,1618866,0,2048583,18578.03748
2010,SE,2010,102398.6332,4438.2,2.893333333,409064.8267,92.16908358,297.8230966,1797.309985,297.2772331,877435.0968,18273.1064,0.5041667,7287570,1,9378126,43619.03718
2010,EA19,2010,2180114.922,150249.28,,10116446.13,67.3310789,40545.63976,87972.58006,19781.1923,,349310.1509,,241869064,,,
2010,CY,2010,3602.661883,406.14,4.6,19504.20429,48.02335227,38.28460899,58.42912837,18.03986811,4367.652512,809.2885276,,749327,0,1129686,17265.15535
2010,DK,2010,70078.35125,2787.86,2.926083333,256079.4886,91.8552182,832.1661384,1053.108249,134.7978559,345446.2873,8426.761587,1.248442,3965191,1,5547683,46159.71904
2010,CH,2010,64128.60546,4481.71,1.631666667,573415.3698,127.9456658,1139.174735,3450.22051,663.1773711,199364.2637,16657.88006,0.1670194,7221090,1,7824909,73280.77167
2011,HU,2011,21378.5956,3947.52,7.63540873,103792.9668,26.2932086,170.5971408,733.1917618,405.511131,5665159.166,3439.274937,6.576007,6922642,1,9971727,10408.72527
2011,RO,2011,19661.2099,8522.69,7.2925,146015.6851,17.13258198,511.6636976,1307.936374,719.9553058,166047.3083,7621.090579,,15760767,0,20147528,7247.325086
2011,PT,2011,36310.78324,4776.73,10.24083333,184268.5083,38.5762872,698.0589128,1312.300528,417.726155,33942.71961,6424.318527,,8935367,0,10557560,17453.70221
2011,BE,2011,95534.95203,4553,4.233333333,397244.1993,87.24889069,1533.853176,6000.69735,411.7535184,91407.37923,9503.824859,1.3906,7240337,1,11038264,35987.9234
2011,HR,2011,9945.570608,1604.28,7.635,45574.51024,28.40807729,83.24495227,251.7359374,27.21469594,8959.804562,1650.291157,,3111101,0,4280622,10646.7028
2011,EU27_2020,2011,2510512.362,195945.99,,11852527.91,60.48874952,45140.9858,99182.54392,22989.73602,,398247.3817,,326044500,,,
2011,AT,2011,66891.78935,4161.95,3.319658333,336197.4503,80.77882971,539.6439954,1631.290246,82.27999046,75549.32463,10177.13505,1.3906,6957481,1,8391643,40063.36427
2011,FI,2011,50448.80954,2534.5,3.005833333,215949.9166,85.20414936,352.285493,523.5202373,37.08268348,48840.07547,8166.915702,1.3906,4132000,1,5388272,40077.76827
2011,EA20,2011,2186616.245,152123.26,,10332517.74,67.92201101,41012.44961,89237.80232,18944.61706,,327642.0264,,245409544,,,
2011,IE,2011,36749.68615,1885.78,9.601666667,192457.8551,102.0574272,991.6382712,1443.463056,139.6610473,32143.21797,4779.860115,1.3906,3146045,1,4580084,42020.59506
2011,LU,2011,7897.610618,369.63,2.923333333,49189.85206,133.0786247,96.55187721,377.8840712,94.443273,9450.963854,2061.660026,1.3906,561666,1,518347,94897.53401
2011,LV,2011,3997.535455,856.22,5.9075,21257.78277,24.82747749,69.82877897,149.0617433,37.7248357,4913.530137,1146.986337,0.9616666,1671254,1,2059709,10320.76996
2011,NL,2011,174080.8404,8855,2.989166667,675080.4459,76.23720451,5786.916897,10719.54992,2937.573958,135943.2415,27605.92912,,12575696,1,16693074,40440.75081
2011,DK,2011,68936.04548,2786.63,2.72925,259503.0412,93.12432623,776.8972268,995.2785251,85.74030841,351080.8074,8621.350279,1.383979,4004332,1,5570572,46584.63102
2011,FR,2011,506854.8554,27048,3.321058333,2134617.538,78.91960731,12487.03696,21161.90318,5559.588501,478663.8736,84613.3903,1.3906,41825166,0,65345233,32666.76757
2011,EE,2011,3448.202103,584,,18775.24599,32.14939381,111.4538536,-32.31035958,57.7533605,4967.49105,947.1325963,1.3906,1120616,1,1327439,14143.96141
2011,EL,2011,42987.173,4505.14,15.74916667,194179.8073,43.1018364,1007.631255,1670.471151,501.4278756,,4860.507541,1.3906,9268543,,,
2011,SI,2011,7893.330295,947.25,4.970916667,38386.38506,40.52402751,88.25265949,305.1553226,127.8213402,7655.936741,1558.405237,1.3906,1575617,0,2052843,18699.13338
2011,BG,2011,6940.25124,3524.55,5.356666667,43786.44569,12.42327267,253.351631,299.79943,59.22094373,17846.63465,1492.241106,,5792925,0,7348328,5958.695051
2011,PL,2011,70494.80343,15457.3,5.955583333,387218.5022,25.05084991,1109.14842,2690.711909,1583.103972,326982.0893,23460.54307,4.578333,31588538,1,38063255,10173.02651
2011,MT,2011,1503.755209,168.62,4.489166667,7716.119543,45.76040531,84.13006173,104.410421,11.58877672,1401.413148,224.5325489,,348792,0,416268,18536.42255
2011,EA19,2011,2176638.843,150518.98,,10286863,68.34263031,40933.70711,88992.37747,18920.03696,,325979.0643,,242298443,,,
2011,DE,2011,551581.2081,41544,2.609184992,2892413.423,69.62289194,5646.174497,16907.38255,3682.147651,589209.1275,67146.30872,1.3906,59279168,1,80274983,36031.31779
2011,NO,2011,67346.80662,2589,3.135,324287.3461,125.2558309,413.4624898,2584.477843,775.6581492,540385.6705,13051.99536,2.871667,3714000,1,4953088,65471.75138
2011,ES,2011,221225.3521,19010.8,5.436894226,1070184.105,56.29348079,5764.587525,10660.96579,1606.639839,214269.6177,40176.05634,1.3906,32521617,0,46742697,22895.21516
2011,SK,2011,13327.25172,2208.31,4.448205583,72762.26966,32.94930044,449.025928,566.1983823,130.8560887,16862.91127,2701.149425,1.3906,3959528,1,5398384,13478.52796
2011,CY,2011,3728.141551,407.26,5.7875,19585.66342,48.09130143,41.02928268,59.76861852,19.23247626,3718.081487,772.7510331,,752321,0,1145086,17104.09822
2011,LT,2011,6023.180616,1255.09,5.16,32878.25977,26.19593796,236.0055432,249.6535506,180.6786209,6069.282708,1556.292781,1.672635,2379709,1,3028115,10857.6655
2011,CZ,2011,31406.96424,5043.44,3.7075,158646.9097,31.45609142,1002.669688,2026.274344,792.3596973,1043741.597,7075.538739,1.19,9105793,1,10496088,15114.86086
2011,IS,2011,3501.544799,164.3,2.946666667,14076.08136,85.6730454,45.44284243,79.4284243,11.45726056,349173.8388,586.1225541,4.256667,252641,1,319014,44123.71043
2011,IT,2011,341801.7094,24849.7,5.4227525,1724874.512,69.41228716,4585.351565,14682.95898,2750.374005,340039.5451,50282.98827,1.3906,44047519,0,59379449,29048.34149
2011,SE,2011,105268.8678,4540.6,2.605,422135.9114,92.96919161,321.7824313,1898.996922,346.6293111,872673.5447,18438.22534,1.6575,7459960,1,9449213,44674.1873
2011,CH,2011,65828.40002,4597.58,1.471666667,583814.0246,126.9828963,1187.390345,3443.205614,672.5904126,183635.984,17259.15445,-0.006584417,7394332,1,7912398,73784.71414
2012,BG,2012,6966.299173,3436.39,4.4975,44116.76272,12.83811288,305.0613881,301.929341,66.71260336,18224.5281,1499.415351,,5650971,0,7305888,6038.521631
2012,BE,2012,97257.3057,4572.4,3,400181.0363,87.52100347,1599.585492,6307.150259,433.7823834,91889.11917,9940.621762,0.5731834,7257748,1,11106932,36029.84481
2012,EA19,2012,2159843.481,149977.95,,10196956.69,67.98970577,40349.52422,88386.50828,17977.69347,,305765.2839,,238761360,,,
2012,IE,2012,35020.27308,1877.95,6.171666667,192446.7969,102.4770611,939.2464988,1379.884717,136.1036229,37678.03144,3947.4434,0.5731834,3122714,1,4599533,41840.50792
2012,PT,2012,32415.69847,4581.45,10.5475,176792.2348,38.58870768,624.5141501,1113.725655,286.6777318,27975.98693,4368.237494,,8489840,0,10514844,16813.58609
2012,HR,2012,9719.789318,1546.38,7.890833333,44511.70122,28.78445221,76.1127626,257.7658959,24.93865092,8581.965616,1651.038445,,2973660,0,4267558,10430.25103
2012,DK,2012,68849.41919,2766.81,1.403416667,260089.2921,94.00330782,798.1119931,1040.038414,116.6722857,363541.2961,9855.641033,0.6200195,3938133,1,5591572,46514.5208
2012,EU27_2020,2012,2497422.152,195470.16,,11766384.63,60.19529852,44704.81953,98122.47047,21500.57818,,374626.972,,321903045,,,
2012,LU,2012,8157.227297,378.66,1.821,50001.28963,132.047984,97.7968834,387.7485223,92.31595916,9589.020956,1957.119828,0.5731834,573176,1,530946,94173.96426
2012,FI,2012,51310.18705,2556.1,1.883333333,212931.3449,83.30321385,343.1694452,525.3458174,34.95244349,49139.95806,8577.1178,0.5731834,4140200,1,5413971,39329.97515
2012,EL,2012,40176.03172,4325.83,22.4975,180418.7218,41.70730745,822.6944921,2003.581929,487.4871903,,4621.072089,0.5731834,9080870,,,
2012,RO,2012,20503.46109,8645.3,6.679166667,148826.8598,17.21477101,553.0273897,1178.695039,502.3928556,179234.9271,6851.578857,,15661331,0,20058035,7419.812549
2012,AT,2012,67225.43844,4205.16,2.371175,338484.826,80.49273415,577.644172,1623.522164,83.70423089,76664.42889,9940.302312,0.5731834,6929485,1,8429991,40152.45402
2012,LV,2012,3982.618008,868.63,4.565,22754.65442,26.19602641,66.31518247,165.3760606,37.99736387,5875.689925,1195.732762,0.8883333,1680177,1,2034319,11185.39148
2012,NO,2012,68574.50502,2642,2.101666667,333101.7328,126.0793841,518.5970418,2548.245468,681.0290141,555392.9752,12849.90484,2.235,3782000,1,5018573,66373.79446
2012,NL,2012,173888.7979,8837,1.933333333,668118.9375,75.60472304,5690.050342,10331.31421,2907.95236,125347.8901,25280.35853,,12464675,1,16754962,39875.88498
2012,FR,2012,512854.1846,27140,2.535991667,2141308.894,78.8986328,12920.81847,21537.08943,5345.060893,480897.6094,86661.95104,0.5731834,41819500,0,65662240,32610.96323
2012,HU,2012,20453.95524,3983.71,7.890833333,102495.3224,25.72861037,198.4520535,705.0620099,382.5902032,5677269.521,3786.947764,,6924772,1,9920362,10331.81273
2012,ES,2012,207468.3238,18248.1,5.846537217,1038519.026,56.91107709,5320.991882,9968.172753,1381.866527,192411.8204,32569.54656,0.5731834,30962037,0,46773055,22203.36102
2012,SK,2012,13138.776,2209.43,4.553230917,73721.54712,33.36677203,415.9075894,639.8270305,125.4229145,15015.97466,2385.137435,0.5731834,3952764,1,5407579,13633.00418
2012,CY,2012,3547.864549,392.81,7,18910.49829,48.14159081,38.41191933,52.4768898,15.51996741,2923.86486,548.1458489,,724840,0,1156556,16350.69836
2012,PL,2012,71263.30181,15474.9,4.999283333,393202.3303,25.40903853,1163.621152,2334.690296,1238.101068,322212.3596,19281.72793,4.874558,31544036,1,38063164,10330.25868
2012,DE,2012,559903.9336,42019,1.495130211,2904536.702,69.12436522,5599.991536,16653.97067,3396.178506,590233.6063,64329.54569,0.5731834,59162238,1,80425823,36114.47908
2012,EE,2012,3526.459262,593.5,,19381.13885,32.65566782,100.8177924,171.238804,37.31989096,5564.335381,1223.98425,0.5731834,1119155,1,1322696,14652.75381
2012,SI,2012,7607.496675,938.28,5.808333333,37373.3802,39.83179883,79.89443625,283.1871179,137.7276991,7112.790191,1510.262569,0.5731834,1542863,0,2057159,18167.47281
2012,IT,2012,331479.6118,24782.6,5.492675833,1673457.956,67.52552018,4476.335689,14384.02736,2733.191849,306394.412,44157.5835,0.5731834,42964163,0,59539717,28106.5823
2012,LT,2012,5959.47106,1278.8,4.830833333,34142.20896,26.69863072,256.397155,291.6530412,168.6151079,5914.847036,1356.789568,1.081989,2421818,1,2987773,11427.31023
2012,CZ,2012,30618.81619,5064.62,2.781666667,157402.6565,31.07886801,1014.676554,2075.338355,778.2639844,1035365.074,6519.352528,0.9975,8997041,1,10510785,14975.34737
2012,EA20,2012,2169583.377,151524.32,,10241510.21,67.58987738,40421.90901,88639.65178,18000.62183,,307429.8891,,241735020,,,
2012,MT,2012,1583.540603,173.33,4.125833333,8033.883144,46.35021718,94.36226382,118.5800934,20.83606057,1414.437562,272.1778592,,353099,0,420028,19127.01807
2012,IS,2012,3521.772535,167.4,2.276666667,14225.75529,84.980617,50.06319859,82.28208878,10.2852611,365449.4229,358.2492751,5.513333,254961,1,320716,44356.2382
2012,SE,2012,108061.8498,4574.1,1.5925,419654.8393,91.74588209,314.7139762,1929.172278,405.8590472,830026.153,18908.21086,1.253333,7451740,1,9519374,44084.2895
2012,CH,2012,66836.86563,4679.47,0.646666667,590695.9869,126.2313867,1161.895491,3509.579222,646.652803,187025.6148,17470.35529,-0.04468375,7452349,1,7996861,73865.98153
2013,BG,2013,7495.096607,3421.58,3.473333333,43869.92447,12.82153989,278.0328006,413.2412469,176.7307933,18177.35467,1805.700455,,5628429,0,7265115,6038.434969
2013,EU27_2020,2013,2507124.425,194714.29,,11755673.98,60.37396628,43871.86999,99508.38582,21075.20186,,359119.6676,,318848854,,,
2013,PT,2013,33014.67113,4450.17,6.294166667,175162.1222,39.36077098,580.1672591,1161.259169,298.1486428,25839.18261,3802.473956,,8291630,0,10457295,16750.23246
2013,FR,2013,519281.4347,27190,2.20435,2153650.3,79.20744022,13409.01462,22023.86402,5200.03662,474704.7514,85746.69149,0.2206667,41498520,0,66002289,32629.93349
2013,RO,2013,21278.15074,8569.4,5.414166667,149227.8057,17.41403198,598.1478195,1210.494994,501.8845467,161075.0791,6671.190971,,15480252,0,19983693,7467.478894
2013,IE,2013,33409.28069,1933.23,3.79,194612.0395,100.6667802,837.6259313,1129.016516,110.9388047,36192.93841,3940.659126,0.2206667,3242656,1,4623816,42089.05361
2013,LV,2013,4145.169011,888.63,3.34,23211.66322,26.12072879,58.76422002,154.497958,28.41458819,5624.534316,1081.078329,0.3625,1713053,1,2012647,11532.9033
2013,FI,2013,51774.77822,2536.7,1.860833333,211012.1968,83.18374138,324.2830144,539.0946927,46.47368041,46439.59971,8778.361854,0.2206667,4089600,1,5438972,38796.33813
2013,EA19,2013,2163070.677,149256.37,,10173282.92,68.1597906,39373.4962,89430.52555,17290.95209,,292671.6768,,236023869,,,
2013,NL,2013,172076.0131,8733,1.961666667,667248.9215,76.40546451,5804.026954,10242.1628,2769.162381,122482.6485,24562.80371,,12354566,1,16804432,39706.7227
2013,PL,2013,73057.52127,15463.8,4.033291667,396569.3513,25.64501295,1134.597515,2513.759969,1287.667596,315812.4764,17081.86543,2.975833,31465038,1,38040196,10425.0081
2013,ES,2013,203831.2216,17802.8,4.561962039,1023943.379,57.51586152,4619.736961,9134.1379,1206.849851,177807.205,24632.57792,0.2206667,30083606,0,46620045,21963.58624
2013,LU,2013,8439.059758,385.54,1.850916667,51587.73524,133.806441,90.36745931,408.2297435,119.369109,9520.139334,1792.743283,0.2206667,580732,1,543360,94942.09224
2013,EE,2013,3666.320058,600.9,,19663.92846,32.72412791,97.74357908,131.017989,39.09743163,5486.293231,1095.455963,0.2206667,1121185,1,1317997,14919.55479
2013,AT,2013,67430.20205,4219.77,2.010758333,338573.8327,80.23513905,602.4940158,1523.168424,71.18293282,78008.07994,10297.37951,0.2206667,6886950,1,8479823,39926.9929
2013,EL,2013,36489.76319,4300.67,10.05416667,175877.9014,40.89546545,804.6696259,2989.890299,692.2309783,,6082.441972,0.2206667,9058323,,,
2013,CY,2013,3251.343915,370.85,6.5,17664.5745,47.63266685,34.95647576,43.08361158,9.204226111,2487.099396,405.4755354,,671342,0,1166968,15137.15415
2013,NO,2013,70579.80007,2672,2.5775,336487.0287,125.9307742,556.9344803,2677.739621,585.4952229,615525.6537,14351.00813,1.755068,3797000,1,5079623,66242.5201
2013,SK,2013,13410.08455,2192.25,3.186376833,74187.88778,33.84097972,407.525072,651.6218343,116.3219169,15181.92031,2503.112209,0.2206667,3883821,1,5413393,13704.50802
2013,SI,2013,7264.803766,927.71,5.811666667,36988.41268,39.8706629,63.21279273,275.3764357,155.5460855,7262.161623,1599.192337,0.2206667,1542076,0,2059953,17955.94981
2013,MT,2013,1580.732555,181.1,3.3625,8473.558462,46.78938963,89.80950146,118.0749621,20.90577469,1400.168066,241.6963543,,362900,0,425967,19892.52328
2013,DE,2013,572682.37,42350,1.571408006,2917246.031,68.8842038,5451.90412,16970.01141,3530.144236,580574.8677,63562.31192,0.2206667,59140369,1,80645605,36173.65176
2013,LT,2013,5888.810413,1296.27,3.831666667,35354.15195,27.2737562,246.8973867,188.6792453,43.48703461,6512.840939,1324.487943,0.5098846,2433219,1,2957689,11953.30271
2013,BE,2013,97741.87277,4559,2.41,402017.8661,88.18115071,1554.841548,6199.617301,471.5175949,89139.43946,9348.491205,0.2206667,7228728,1,11159407,36025.02051
2013,SE,2013,111241.1944,4618.3,2.120833333,424640.0392,91.94726181,340.7878677,2000.711176,434.201801,824596.1193,18739.20022,0.9258333,7480390,1,9600379,44231.59119
2013,HR,2013,9615.98707,1502.61,5.923333333,44334.68687,29.50511901,87.69741896,283.1459329,29.03293392,8641.115557,1813.011942,,2867716,0,4255689,10417.74596
2013,EA20,2013,2172694.206,150758.98,,10217629.71,67.77460095,39459.04996,89711.09746,17318.79607,,294499.0786,,238891585,,,
2013,DK,2013,68274.28421,2766.4,1.745,262517.7046,94.89506383,864.8363467,1242.060835,118.4026298,373013.5641,9616.687973,0.2713604,3943877,1,5614932,46753.49668
2013,IT,2013,325362.5993,24338.8,4.316385833,1642647.484,67.49089866,4100.631493,15173.15135,2275.412508,282610.715,41276.22734,0.2206667,41840595,0,60233948,27271.12432
2013,IS,2013,3621.697824,171.3,2.551666667,14873.30677,86.82607573,44.00858106,76.24885075,10.5424456,376809.0293,456.2672387,6.188334,261084,1,323764,45938.72935
2013,CZ,2013,31030.33891,5080.93,2.111666667,157329.6828,30.96474126,1021.261901,1579.793794,615.8551625,1036566.524,5785.703715,0.4566667,8964295,1,10514272,14963.44044
